OBJECTID,ID,LENGTH,AFC_NUMBER,ROADTYPE,NUMBER,PRIMARY_NA,ALT_NAME_1,ALT_NAME_2,LOCAL_NAME,STATE,CCSTYLE,ALTFUEL_RO,EV_ROUND,EV,ELECTRICVE,CNG_ROUND,CNG,COMNATURAL,LNG_ROUND,LNG,LIQNATURAL,LPG_ROUND,LPG,PROPANE,HY_ROUND,HY,HYDROGEN,Len_miles,Not_NHS,ShapeSTLength
1169,1453,22.11,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,22.11486758,0,48914.7787914078
1170,1514,47.24,90,I,90,I90, , , ,WI,1,1,1,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,47.24273349,0,103477.839934176
1171,1515,5.56,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,1,Signage Ready,0,0, ,5.55696466,0,12253.2838062883
1172,1518,6.43,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,6.42659227,0,14176.4799853359
1173,1520,4.05,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,4.05399416,0,8918.39143096014
1174,1510,3.02,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,1,Signage Ready,0,0, ,3.0218509,0,6669.3880687542
1175,1361,3.93,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,3.93254126,0,8632.15627478315
1176,1511,1.35,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,1,Signage Ready,0,0, ,1.35196202,0,2981.29910524203
1177,1513,4.73,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,4.72893494,0,10433.6446123136
1178,1512,2.24,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,2.23774471,0,4942.93072040525
1179,1516,2.39,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,1,Signage Ready,0,0, ,2.39262716,0,5286.66401649853
1180,1517,6.21,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,1,Signage Ready,0,0, ,6.20519382,0,13705.7678960778
1181,1532,25.92,94,I,94,I94,I90, , ,WI,1,1,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,25.92246178,0,57239.1593741168
1182,1533,2.54,151,U,151,U151, , , ,WI,3,4,4,1,Signage Ready,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,2.54190407,0,5597.25632083243
1183,1523,0.72,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.71899984,0,1583.24053171269
1184,1522,0.43,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.4308162,0,947.659381599791
1185,1521,0.38,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.38270369,0,840.316478820991
1186,1526,1.82,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,1.81839543,0,4018.42637128271
1187,1524,0.16,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.16144773,0,356.429775438886
1188,1525,0.14,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.14118267,0,311.466912083443
1189,1527,1.21,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,1.21051473,0,2673.0597623607
1190,1530,0.79,151,U,151,U151, , , ,WI,3,4,4,1,Signage Ready,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.79318734,0,1740.65640331229
1191,1531,0.6,151,U,151,U151, , , ,WI,3,4,4,1,Signage Ready,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.59707427,0,1312.46808235805
1192,1447,3.32,90,I,90,I90,I94, , ,WI,1,1,1,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,3.32442907,0,7312.71397895327
1193,1448,6.72,151,U,151,U151, , , ,WI,3,4,4,1,Signage Ready,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,6.72041873,0,14825.259346746
1194,1537,1.03,151,U,151,U151, , , ,WI,3,4,4,1,Signage Ready,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,1.03247347,0,2277.12971010745
1195,1535,1.26,151,U,151,U151, , , ,WI,3,4,4,1,Signage Ready,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,1.25952511,0,2776.07211706021
1196,1534,0.88,151,U,151,U151, , , ,WI,3,4,4,1,Signage Ready,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.87724903,0,1933.59957766726
1197,1536,0.65,151,U,151,U151, , , ,WI,3,4,4,1,Signage Ready,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.65275259,0,1439.53328520547
1198,1446,0.36,94,I,94,I94, , , ,WI,1,1,0,0, ,0,0, ,1,2,Signage Pending,0,0, ,1,2,Signage Pending,0.35997854,0,791.901462391827
1199,1541,0.32,90,I,90,I90,I94, , ,WI,1,1,1,1,Signage Ready,0,0, ,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,0.31521815,0,692.58988033094
1200,1540,0.16,94,I,94,I94, , , ,WI,1,1,1,1,Signage Ready,0,0, ,1,2,Signage Pending,0,0, ,1,2,Signage Pending,0.15537454,0,343.772667490247
1201,1449,19.99,90,I,90,I90,U51, ,NORTHWEST TOLLWY,IL,1,1,1,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,19.99301022,0,43396.9037026163
1202,1450,25.34,43,I,43,I43, , , ,WI,1,1,1,2,Signage Pending,1,2,Signage Pending,1,2,Signage Pending,1,2,Signage Pending,1,2,Signage Pending,25.33801126,0,55539.0165511054
1203,1452,31.01,43,I,43,I43, , , ,WI,1,1,1,1,Signage Ready,1,2,Signage Pending,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,31.00967084,0,68065.8656339509
1204,1457,0.46,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.45666248,0,1011.54229423083
1205,1465,4.76,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,4.76188336,0,10601.2383310408
1206,1454,10.04,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,10.04319969,0,22261.0638581569
1207,1455,0.9,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.89652235,0,1984.77646771002
1208,1456,0.68,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.6774984,0,1500.90230518201
1209,1462,7.14,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,7.13756582,0,15860.1420384599
1210,1459,3.36,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,3.35997757,0,7449.39138823299
1211,1458,1.05,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,1.05482648,0,2336.85940232012
1212,1460,0.47,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.46924083,0,1042.48766019949
1213,1461,0.17,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.17275412,0,384.245140781728
1214,1463,0.66,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.65664956,0,1463.04692943634
1215,1464,0.99,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.98862177,0,2203.34444674467
1216,1469,3.61,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,3.60553949,0,8050.3309996425
1217,1468,2.14,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,2.14012629,0,4778.22179883509
1218,1467,1.37,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,1.36727378,0,3045.15368255159
1219,1473,0.39,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.38769039,0,865.770079478842
1220,1471,0,151,U,151,U151, , , ,WI,3,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,4,2,Signage Pending,0,0, ,0.00014955,0,0.334
1221,1497,6.76,35,I,35,I35, , , ,MN,1,3,3,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,6.75641973,0,15834.1741313383
1222,1502,3.5,35,I,35,I35, , , ,MN,1,3,3,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,3.49538178,0,8213.66591172073
1223,1500,0.13,35,I,35,I35, , , ,MN,1,3,3,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,0.12999717,0,306.123054677314
1224,1499,0.74,35,I,35,I35, , , ,MN,1,3,3,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,0.74413491,0,1749.96339229303
1225,1498,0.04,35,I,35,I35, , , ,MN,1,3,3,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,0.04170717,0,97.5330350343621
1226,1501,1.06,535,I,535,I535, , , ,WI,1,4,4,2,Signage Pending,4,1,Signage Ready,0,0, ,0,0, ,0,0, ,1.05931775,0,2499.27779072841
1227,1188,119.88,43,I,43,I43, , ,NORTH-SOUTH FRWY,WI,1,1,1,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,119.8792554,0,267088.457118812
1228,1181,4.58,41,I,41,I894,I,894, ,WI,1,2,2,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,4.58309364,0,10051.607578886
1229,1183,5.72,94,I,94,I94,I43, , ,WI,1,1,1,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,5.72161582,0,12564.0032244275
1230,1508,57.85,94,I,94,I94, , ,TRI-STATE TOLLWY,WI,1,1,1,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,57.85001187,0,125942.540176507
1231,1507,18.34,94,I,94,I94, , ,EDENS EXWY,IL,1,1,1,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,18.34373007,0,39716.7330805815
1232,1506,0.38,94,I,94,I94, , ,TRI-STATE TOLLWY,IL,1,1,0,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,0,0, ,1,2,Signage Pending,0.38325755,0,828.132695245062
1233,1505,0.28,94,I,94,I94, , ,TRI-STATE TOLLWY,IL,1,1,0,0, ,0,0, ,1,2,Signage Pending,0,0, ,1,2,Signage Pending,0.27756509,0,600.427912428044
1234,1182,2.28,41,I,41,U45,U,45, ,WI,1,2,2,2,Signage Pending,2,1,Signage Ready,0,0, ,0,0, ,0,0, ,2.27769567,0,5006.42236484296
1235,1187,1.13,94,I,94,I94, , ,EAST-WEST FRWY,WI,1,1,1,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,1.12932029,0,2496.24089849228
1236,1184,0.13,94,I,94,I94, , ,EAST-WEST FRWY,WI,1,1,1,1,Signage Ready,0,0, ,1,2,Signage Pending,0,0, ,1,2,Signage Pending,0.13364399,0,295.406306604375
1237,1185,0.3,94,I,94,I94, , , ,WI,1,1,1,1,Signage Ready,0,0, ,1,2,Signage Pending,0,0, ,1,2,Signage Pending,0.29748512,0,654.652893523304
1238,1186,0.24,94,I,94,I94,I43, ,NORTH-SOUTH FRWY,WI,1,1,1,1,Signage Ready,0,0, ,1,2,Signage Pending,0,0, ,1,2,Signage Pending,0.23705206,0,520.334805941763
1239,1191,43.14,94,I,94,I94, , , ,MI,1,2,1,1,Signage Ready,2,2,Signage Pending,0,0, ,2,1,Signage Ready,0,0, ,43.14247177,0,94262.7397054459
1240,1199,15.23,69,I,69,I69, , , ,MI,1,3,3,2,Signage Pending,3,2,Signage Pending,0,0, ,3,2,Signage Pending,0,0, ,15.23198764,0,33495.6638137933
1241,1197,10.02,69,I,69,I69, , , ,MI,1,3,3,2,Signage Pending,3,2,Signage Pending,0,0, ,3,2,Signage Pending,0,0, ,10.01604878,0,21911.6997035421
1242,1198,5.07,69,I,69,I69, , , ,MI,1,3,3,2,Signage Pending,3,2,Signage Pending,0,0, ,3,2,Signage Pending,0,0, ,5.07142023,0,11069.4351987485
1243,1196,2.5,69,I,69,I69, , , ,MI,1,3,3,2,Signage Pending,3,2,Signage Pending,0,0, ,3,1,Signage Ready,0,0, ,2.50063931,0,5471.58138569105
1244,1193,4.46,69,I,69,I69, , , ,MI,1,3,3,2,Signage Pending,3,2,Signage Pending,0,0, ,3,1,Signage Ready,0,0, ,4.45596657,0,9702.76396843882
1245,1194,4.6,69,I,69,I69, , , ,MI,1,3,3,2,Signage Pending,3,2,Signage Pending,0,0, ,3,1,Signage Ready,0,0, ,4.60424006,0,10027.9410300424
1246,1192,0.19,69,I,69,I69, , , ,MI,1,3,3,2,Signage Pending,3,2,Signage Pending,0,0, ,3,1,Signage Ready,0,0, ,0.19102254,0,415.310295082412
1247,1195,0.12,69,I,69,I69, , , ,MI,1,3,3,2,Signage Pending,3,2,Signage Pending,0,0, ,3,1,Signage Ready,0,0, ,0.11923789,0,260.872683621436
1248,1201,23.41,69,I,69,I69, , , ,MI,1,3,3,1,Signage Ready,3,2,Signage Pending,0,0, ,3,2,Signage Pending,0,0, ,23.41125044,0,51521.0207598266
1249,1202,4.8,69,I,69,I69, , , ,MI,1,3,3,1,Signage Ready,3,2,Signage Pending,0,0, ,3,2,Signage Pending,0,0, ,4.80029942,0,10566.0651298064
1250,1070,90.2,76,I,76,I76, , ,PENNSYLVANIA TPKE,PA,1,1,1,1,Signage Ready,1,1,Signage Ready,0,0, ,0,0, ,0,0, ,90.19889775,0,191057.519260255
1251,1080,181.58,81,I,81,I81, , , ,PA,1,3,3,2,Signage Pending,3,1,Signage Ready,0,0, ,0,0, ,0,0, ,181.57558294,0,387189.278163303
1252,1093,21.84,90,I,90,I90,I,90, ,PA,1,26,2,2,Signage Pending,2,1,Signage Ready,0,0, ,6,1,Signage Ready,0,0, ,21.83751388,0,47475.2816915802
1253,1544,103.47,87,I,87,I87, , ,NEW YORK STATE THWY,NY,1,1,1,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,1,2,Signage Pending,1,2,Signage Pending,103.47167064,0,223337.866837164
1254,1562,9.41,395,I,395,I395, , , ,CT,2,1,1,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,1,2,Signage Pending,1,2,Signage Pending,9.41058727,0,20300.0576853474
1255,1577,23.44,78,I,78,I78, , , ,PA,1,3,3,2,Signage Pending,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,23.44342271,0,49864.7846136915
1256,1591,32.78,80,I,80,I80, , ,Z H CONFAIR MEMORIAL HWY,PA,1,1,1,2,Signage Pending,1,2,Signage Pending,1,2,Signage Pending,1,2,Signage Pending,1,2,Signage Pending,32.7845871,0,70259.4520983498
1257,1593,54.1,84,I,84,I84, , , ,PA,1,3,3,2,Signage Pending,0,0, ,0,0, ,0,0, ,0,0, ,54.10108393,0,116463.757773038
1258,1615,49.6,90,I,90,I90, , ,NEW YORK STATE THWY,NY,1,15,5,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,49.60414886,0,109724.870019132
1259,1627,27.87,295,I,295,I295,I,295, ,NJ,1,2,2,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,27.86825614,0,58549.3033814492
1260,1628,23.68,30,U,30,U30, , , ,PA,3,3,3,1,Signage Ready,3,1,Signage Ready,0,0, ,0,0, ,0,0, ,23.68213785,0,50025.9033246936
1261,1636,38.51,476,I,476,I476,S9, ,NE PENNSYLVANIA TPKE,PA,2,1,1,1,Signage Ready,1,1,Signage Ready,0,0, ,0,0, ,0,0, ,38.51082499,0,81046.9206877644
1262,1672,114.95,50,U,50,U50, , , ,MD,3,1,1,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,114.94604474,0,237437.394170835
1263,1687,14.74,1,S,1,S1,S,1, ,DE,4,2,2,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,14.74455308,0,30543.2574451315
1264,1700,23.08,95,I,95,I95, , ,VIETNAM VETERANS MEMORIAL HW,DE,1,1,1,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,23.07857807,0,48415.0946807046
1265,1720,30.57,79,I,79,I79,I,79, ,PA,1,2,2,2,Signage Pending,2,1,Signage Ready,0,0, ,6,1,Signage Ready,0,0, ,30.56879548,0,65775.8316111645
1266,1752,19.62,91,I,91,I91, , , ,CT,1,1,1,1,Signage Ready,1,1,Signage Ready,1,2,Signage Pending,5,1,Signage Ready,1,2,Signage Pending,19.62255413,0,42286.4941008146
1267,1753,29.18,84,I,84,I84, , , ,CT,1,1,1,1,Signage Ready,1,2,Signage Pending,1,2,Signage Pending,1,2,Signage Pending,1,2,Signage Pending,29.18161341,0,63183.4282335138
1268,1783,26.37,95,I,95,I95, , , ,MA,1,1,1,1,Signage Ready,4,1,Signage Ready,0,0, ,0,0, ,0,0, ,26.37218994,0,57054.5101908104
1269,1787,77.42,495,I,495,I495, , , ,MA,1,4,4,1,Signage Ready,4,1,Signage Ready,0,0, ,0,0, ,0,0, ,77.42306112,0,168372.440915164
1270,1794,30.54,3,S,3,S3, , , ,MA,4,4,4,1,Signage Ready,0,0, ,0,0, ,0,0, ,0,0, ,30.54163073,0,66251.321635978
1271,149,101.18,40,I,40,I40,I85, , ,NC,1,1,1,1,Signage Ready,1,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,101.17601571,0,202219.587791456
1272,150,93.94,85,I,85,I85, , , ,NC,1,1,1,1,Signage Ready,1,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,93.94368376,0,186535.247915737
1273,151,109.28,81,I,81,I81, , , ,VA,1,1,5,1,Signage Ready,1,2,Signage Pending,0,0, ,1,2,Signage Pending,0,0, ,109.28105821,0,221757.938682143
1274,1176,56.7,64,I,64,I64, , , ,VA,1,1,1,1,Signage Ready,1,2,Signage Pending,0,0, ,1,2,Signage Pending,0,0, ,56.70432867,0,115922.619479431
1275,1710,75.5,76,I,76,I76, , ,PENNSYLVANIA TPKE,PA,1,1,1,1,Signage Ready,1,1,Signage Ready,0,0, ,0,0, ,0,0, ,75.49794558,0,160132.206063287
1276,1719,61.67,80,I,80,I80, , ,Z H CONFAIR MEMORIAL HWY,PA,1,1,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,61.66935941,0,132594.297171735
1277,1721,38.29,95,I,95,I95, , , ,SC,1,1,1,2,Signage Pending,1,2,Signage Pending,0,0, ,1,2,Signage Pending,0,0, ,38.29095799,0,74849.6045427366
1278,1804,12.52,95,I,95,I95, , , ,VA,1,1,5,1,Signage Ready,1,1,Signage Ready,0,0, ,1,1,Signage Ready,0,0, ,12.52472535,0,25333.796906449
1279,1813,99.21,64,I,64,I64, , , ,VA,1,1,1,1,Signage Ready,1,2,Signage Pending,0,0, ,1,2,Signage Pending,0,0, ,99.21145572,0,203320.782434994
1280,1857,38.34,70,I,70,I70, , , ,PA,1,3,3,1,Signage Ready,3,1,Signage Ready,3,2,Signage Pending,3,2,Signage Pending,0,0, ,38.3419986,0,81084.2417594892
1281,143,35.95,85,I,85,I85, , , ,SC,1,16,1,1,Signage Ready,1,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,35.95357232,0,71053.2257319395
1282,571,31.67,26,I,26,U19,2,19,I-26 from Virginia to South Carolina,NC,1,2,2,2,Signage Pending,2,2,Signage Pending,0,0, ,5,1,Signage Ready,0,0, ,31.66947163,0,62608.1765599241
1283,581,59.9,40,I,40,I40, , , ,NC,1,1,1,2,Signage Pending,1,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,59.89841782,0,119385.874071077
1284,582,46.5,81,I,81,I81,U52, , ,VA,1,1,5,1,Signage Ready,1,2,Signage Pending,0,0, ,1,2,Signage Pending,0,0, ,46.49733302,0,93876.2808515615
1285,584,80.59,26,I,26,I26, , , ,SC,1,16,1,2,Signage Pending,1,2,Signage Pending,0,0, ,1,1,Signage Ready,0,0, ,80.59118168,0,157362.959147622
1286,1205,39.12,40,I,40,I40,1,40,I-40 West of Asheville,NC,1,2,2,2,Signage Pending,2,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,39.11558213,0,77676.6410006661
1287,2287,19.38,77,I,77,I77,1,77,I-77 from Virginia to South Carolina,NC,1,2,2,2,Signage Pending,2,1,Signage Ready,5,2,Signage Pending,0,0, ,0,0, ,19.38322019,0,38198.0122763075
1288,1204,70.44,85,I,85,I85, , , ,SC,1,16,1,1,Signage Ready,1,1,Signage Ready,0,0, ,5,1,Signage Ready,0,2,Signage Pending,70.43937895,0,138404.048554954
1289,1203,32.49,85,I,85,I85, , , ,GA,1,3,3,1,Signage Ready,1,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,32.48669178,0,63550.1435096139
1290,562,17.93,26,I,26,I26, , , ,SC,1,16,1,2,Signage Pending,1,1,Signage Ready,0,0, ,0,0, ,0,0, ,17.92516185,0,35202.4261113342
1291,563,39.93,26,I,26,I26,1,26,I-26 from Virginia to South Carolina,NC,1,2,2,1,Signage Ready,2,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,39.93358144,0,78831.4334420325
1292,561,17.8,40,I,40,I40, , , ,NC,1,1,1,1,Signage Ready,1,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,17.80030656,0,35429.4704647711
1293,2316,3.1,26,I,26,I26, , , ,SC,1,16,1,2,Signage Pending,1,1,Signage Ready,0,0, ,1,1,Signage Ready,0,0, ,3.09779104,0,6061.36371156294
1294,579,75.34,81,I,81,I81, , , ,TN,1,4,4,1,Signage Ready,4,2,Signage Pending,0,0, ,5,2,Signage Pending,0,0, ,75.3387579,0,151131.403380351
1295,568,30.67,40,I,40,I40, , , ,TN,1,1,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,30.67323651,0,60948.6137515376
1296,2324,3.42,40,I,40,I40, , , ,TN,1,1,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,1,1,Signage Ready,1,2,Signage Pending,3.42254455,0,6835.71368256054
1297,570,2.63,40,I,40,I40,1,40,I-40 West of Asheville,NC,1,2,2,2,Signage Pending,2,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,2.62800255,0,5217.27374971706
1298,569,4,40,I,40,I40,1,40,I-40 West of Asheville,NC,1,2,2,2,Signage Pending,2,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,4.00246599,0,7952.3339586261
1299,578,26.82,26,I,26,I26, , , ,TN,1,45,4,2,Signage Pending,4,2,Signage Pending,0,0, ,5,1,Signage Ready,0,0, ,26.8208936,0,53368.2181044633
1300,580,27.75,26,I,26,I26, , , ,TN,1,45,4,2,Signage Pending,4,2,Signage Pending,0,0, ,5,1,Signage Ready,0,0, ,27.75421421,0,55468.1082088172
1301,142,61.47,77,I,77,I77, , , ,SC,1,16,1,1,Signage Ready,1,2,Signage Pending,0,0, ,5,1,Signage Ready,0,0, ,61.47325656,0,119592.393672674
1302,2314,5.67,26,I,26,I26, , , ,SC,1,16,1,1,Signage Ready,1,2,Signage Pending,0,0, ,1,1,Signage Ready,0,0, ,5.66523203,0,11010.5689552275
1303,589,15.86,77,I,77,I77, , ,SOUTHEASTERN BLTWY,SC,1,16,1,1,Signage Ready,1,2,Signage Pending,0,0, ,5,1,Signage Ready,0,0, ,15.86410842,0,30822.1494701517
1304,585,7.52,26,I,26,I26, , , ,SC,1,16,1,1,Signage Ready,1,2,Signage Pending,0,0, ,1,1,Signage Ready,0,0, ,7.51917354,0,14562.382262993
1305,586,0.82,26,I,26,I26, , , ,SC,1,16,1,1,Signage Ready,1,2,Signage Pending,0,0, ,1,1,Signage Ready,0,0, ,0.8244259,0,1601.78510565951
1306,144,17,85,I,85,I85, , , ,NC,1,2,2,1,Signage Ready,2,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,16.99583461,0,33619.4064970079
1307,2286,12.96,77,I,77,I77,1,77,I-77 from Virginia to South Carolina,NC,1,2,2,1,Signage Ready,2,1,Signage Ready,5,2,Signage Pending,0,0, ,0,0, ,12.9646458,0,25464.2183314448
1308,2317,14.25,77,I,77,I77, , , ,SC,1,16,1,1,Signage Ready,1,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,14.25067413,0,27906.8282732931
1309,145,21.18,85,I,85,I85, , , ,NC,1,2,1,1,Signage Ready,2,1,Signage Ready,0,0, ,5,1,Signage Ready,0,0, ,21.18134401,0,41979.3417667977
1310,2292,18.79,77,I,77,I77,1,77,I-77 from Virginia to South Carolina,NC,1,2,2,1,Signage Ready,2,1,Signage Ready,5,2,Signage Pending,0,0, ,0,0, ,18.78737655,0,36919.8387817098
1311,146,140.84,20,I,20,I20, , , ,SC,1,16,1,2,Signage Pending,1,2,Signage Pending,0,0, ,5,1,Signage Ready,0,0, ,140.83795155,0,274521.702636245
1312,2290,54.71,77,I,77,I7,1,77,I-77 from Virginia to South Carolina,NC,1,25,5,2,Signage Pending,2,1,Signage Ready,5,2,Signage Pending,0,0, ,0,0, ,54.70833229,0,108560.045296877
1313,2289,0.36,77,I,77,I77,1,77,I-77 from Virginia to South Carolina,NC,1,25,5,2,Signage Pending,2,1,Signage Ready,5,2,Signage Pending,0,0, ,0,0, ,0.35603508,0,702.464917801151
1314,2288,0.03,77,I,77,I77,1,77,I-77 from Virginia to South Carolina,NC,1,25,5,2,Signage Pending,2,1,Signage Ready,5,2,Signage Pending,0,0, ,0,0, ,0.02986976,0,58.9309292641519
1315,2291,0.03,77,I,77,I77,1,77,I-77 from Virginia to South Carolina,NC,1,25,5,2,Signage Pending,2,1,Signage Ready,5,2,Signage Pending,0,0, ,0,0, ,0.02854622,0,56.3233589038747
